id,text,tweet_url,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista?
(1=sim, 0=não)","Comentário é machista?
(1=sim, 0=não)","Comentário é LGBTfóbico?
(1=sim, 0=não)","Tweet originário foi apagado? (1=sim, 0=não)","Reação a tweet bolsonarista? (1=sim, 0=não)","Tweet de conta suspensa? (1=sim, 0=não)",filename
gAAAAABj7je3CjKSvsfxnkT0rFtvD0Fj2dipz_KZNFEOhlfVuDg88-Nh2tLD6ljqwc_WvLA2eleFkhKdu-PFjaibJTOlr_bs7fW-TVDqeHqc1l6_dkDcrdY=,"@pauloeneas Tmb achei um exagero.... Como mulher, não vi o ato, como desrespeito... Mas, essa é a geração mimimi",gAAAAABj7je3H47Wwar15VSZrPTi84WgmOFFmK_WNaHvO45CoHo9zhrF9CYA_sPABCf3o9YlAEEpP2lHucPtwxwekgoISSge_a1SZaPwK5L0qT48je6MUa8fCF967lzTvQL7N1Ij4hvyAU0t1okh4xoxbJK_iLnrGKMi8G738c8ZjOO6MeCB0Pc=,1,0,0,1,0,0,1,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3kCZIn1YeU3idJgcsufTZxaQbuX2YQzo6VKQavWpXlswYhpFAyRXP-4WY23clEijJBx6ybChgR0M95arJKtRajNfn85cBq7ZmA8C8qD9xaRQ=,@VaiPaolla Vaza petista lixo,gAAAAABj7je3kRC0sWgo_1cQ0uNhp361vb-qRHQU2YqNQi1zSgWuhLFpdeLzKbgKiR5brCkxHl7-OluiEji1_epCjee9LgNuubXtR7ihJ3f8i1sd3rRWqTsUQq62h-plE_RAK4W0bfjeY5NMWrIdYqvx3F_ruXzNJQ==,1,1,1,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3WsTfl3vwXbmoX3NlF8lpRg5IbBHFCmyiNKDOh6uA9Rljj6-OFu72SPVaoxM6nTd9lb3CpUKSXecmoGM6pg36QkOjKeDDI6_TjSFqpqljbZU=,"@orlandosilva Tchutchuca não surra ninguém  o yotuber chamou ele de vagabundo só deu chilique fala  grosso com mulheres, o Minto  chama o Lula de presidiário é aplaudido por Daniel Silveira ex presidiário. Pode Arnaldo?",gAAAAABj7je3cAAESImWe0iEB0mRCA0SOOsJuMQoR4vzavesBceS6v6Wv70UKKm96RRSmKATXPTu7GOsWTsgnEFOs38UXdteuOVpTHxmr4MRwUILi5MZQxUpemj5zt6fYFKDmmluDDZ_Awe3vSBO38I5RnVv3GIMr8O0flde99hwC1lgIMQIT7Y=,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3JU8xGGKIHwYvq2njvwRnhNeS9bUg4gN9A4-vLqeYm4Ivx0stIh_SM2vSKdcZ0YaNmNr6XVulI8e8TBHkaJoAkEnxE1gTR7M65Q2J-pIvd2E=,@CamargoDireita Já tá com teu mimimi né senhor do mato?,gAAAAABj7je3IrhJhyg3AkTNpRxsUyAr_rsM_OgcpHQsFLAHGO0Vf58ICWwSEyvQyi9vm4f_LNFtaehNCnVKb6MsSoW0K_YEXNjQVNjKCNiJ2ykEetwkecXpU8Y8EqYuud5xF_vnAsyGrh0WFnglcRFa46sckbkDPw==,1,1,1,0,0,0,0,1,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3xyF44nVINPSeh7BgQjcV1YSJAfvH-_Dz9QTUHWCjgymvpfi3uS3GpVsIxcR1JGowJHqxE7xr37IMkq0L2a_fWoD8f-hvn2f4nUcHXCIRrPQ=,"@caroldartora13 10 mil acho, 7. A rua é estreita da boca maldita. A tomada é curta.",gAAAAABj7je3pRcL9LMQ-YUT9SceuSPipzQWtj5AVI1tLSW1N_BxfDAr8I6NFG244l4oWJq24Gk21AQL5Hpz1FMncWn56VzqjCovx98YpR4I7KCmfPjZq2OFwpDlaUM7O_CqYszCjAc03z2FAHrHM8M9KXlp6ZW1YA==,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3akPgtsw7TOcpIGUQ8R31pZZvcaUM40F3IZn_x45fUFzQje9WBJe4BdWURWx1rhq6V1iclnFC8NsBnuuk8jMAYdXEKfeb7UO0wHwUEg05ui4=,@dudahidalgo13 Que absurdo! Que sujeito boçal!,gAAAAABj7je3SP43TWnlaIpZ9vZYCEoL8TDwNggEcnxSoWpcfKh2w_-6JZ4KErG9JJyj5cbkTvJZ279WuJFprFJFRMzHK22HK_vLd6D-7Oi8xr3rEmW4dN92Llp7Gu1ibNyP1zP4WI5czQsyj_9kYYrnhTW5nMW8O-Rfa9JgZK5fcxk8vz8_4eg=,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3IW1wQ7T39a5ZPjXmCHv4LCzWRGVLlh1D0EvgblIRJ8dsJEa_TFlJrGcc572DnsQr8-GCJHGWVkjeInusdPfiJqoinoDQmAMSFtQvtecsQ10=,@beatrizcaminha @JanjaLula Eo keko?,gAAAAABj7je3R-KYqpr3OYrmBeP0385Fw_YDLKZaDJh0tklHhmWjD-hsOB9uUtvhjdqp1JasZZOF0vYG2K5aRb4FpcNcfY4I01I_rGD7XPkzP-y9x19RDsV9t2oWmbqZCVk1KfomilwwO_4On9fTyr2Rxa95eAgG-30t4BAzsgr6l4QmDZUn2Sc=,1,1,1,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3rrsW1Kd7EM5eOepiNJNPu9W9IcMlh1zq2mZHLixHeQeQujTtypQg4rCh0wW6ERmke1mfx7Pr73kmYePKW5WS_IcO7P1bGICUXzbiMrMWAzs=,"@depheliolopes Hélião, precisa bater firme nesse vagabundo! Ele ofendeu a todos brasileiros que foram comemorar nossa independência.",gAAAAABj7je3W0Lo2JVVvH2QG1bSUt6NTQOGJBCwg2V1UtL-vovRmaFiNnv4L4TbABG0Tb4tpatqnsRWMYiJQwdSKddwiT_eWn3CEeZzoa3zAbf20dwuN2llLmqVAQrrjFca-UmTIphAFiooBYKMAGFY37ym5VKGfA==,1,1,0,0,0,0,1,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je39r07Ad4mzmVsxwxwTzRRpReHGe0-sLJiF6ik-VQWiWuIZXudrPWNq2so2mZRqQKmH4p---oIxwOBxmbE6bWUsBcXUKkGeuW4zylu6dSK3KI=,@guimaraes13PT Já comprou uma cueca maior ??????? Bando de ladrões,gAAAAABj7je3sGOMY63iNToHM1CNiBAtjHRo0hTBoaJb_ScbyjppuhkIpMUwUzKIId6U8uolI5QEkkwrFXAyfsGQuqBYCpulXJLqpAhUtbCGV2j1r_pn6rYH0ijGZGnaBZxwGYIxWWrWkq1-DD2AMjcr5B7qgszZy93rODlJYqCRhg8gq0EBVm4=,1,1,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3zkFrOMR50aF89t743SgCuRhpZHfb7PPxgBaC1DYO88FutJC7cQh1WGSPUvLwo8NP3u4RwgsSCME5wtt7hI1Q-dZTJeIC3herUiI7u61UwM0=,@tiriricanaweb Volta p circo de onde veio.. o da política já tem palhaços demais!,gAAAAABj7je3l8PU9uQ8QYq7ScD4OoxvEP3d-wburB12q0x7Eg2dAOiswaL775pdOw20EkOh1CqZlaAHnv-MBRgMA72T2EzSwLtx2jPLYzPvwDgzztrtSXd3AdeigL3IyUgQOamrV-T1zzvCbz8vvLat9YfQgUky1CZrN1ian-YqcISyLHRHwAw=,1,1,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3cD5bSEQtOEK2DR9M-QYhC2BRT1r37wXmtXkyB8BT4e22DBfhvx49v7I_GDXToD9NSnCDOLBFMKjIkQcMmakDBS2oMOEw76gpbNpVDs3l1qQ=,@camara_sette @rubensmenin Gestão anteriores kkkkkkkkkk. Só a sua aumentou a dívida em 400 milhões seu vagabundo,gAAAAABj7je3eUJ6Oe4q9FDVWGtt7v9s6a8VyKFQcK_BJw1Od9qGvre1yXmjE5AcUhBvFKCvx744A1MarzUsmTmZAZjoFCy8SmJZGfgn4uWyN0kK7dXK00Asb8AGD-Eu5u5zQV9We1J8ZSo3sV5cITOhN77n2CC_2w==,1,1,0,0,0,1,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3njntT_PRWlOEszq9uwR5KwVkrGloRwOADePrQI-3pFaeHHqjBvn43DWy5zzBhul_kuqgoRfU64x91nrxmZaREUhoyC0aOe6fu4WQk88-85I=,@guimaraes13PT Fala cuecão !,gAAAAABj7je35k0keEhOpRGZSbkBWOjyaWRj92zusLzHNayyxErpM6t8xo9Z5sP4zcVQdZlS1RPTPDVZKHmQBazDsngC5OMJ41iiNSXjW4n104JZ-HYAQFrh3UuwWg8MSFwIk4Qb6ErEYkW2xxJnJEQIPThwfmTCEGOOXxAp4c5MJkz9PiHahIE=,1,0,0,0,0,0,0,1,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3B_QT_0ggMikfrnQ3A6zObE0PZqelp9jB-l-26SNAKvSC09glCdSppgNpoL8Kp3gFmqW2EzvN8uW-3pnjr9r1-RuoaP7uWg19grZECCVg5Kc=,"@marcosbrazrio Vai tomar no cu, irmao 👍🏻",gAAAAABj7je3BS3j7y93VlHgFRtE6cPzv3jPNtidnEN1EFu6da-0LcOssGx0ftQ0P-a4OfI4wwYHEUW230-q64fEDbt16SgUq8cV7ivUG2REIIE9KFV6Z3ub6471WhV3nCn7H349DoSQ4ACgMDPu1_wXtrnY31jR-MMns9GtL1pDu9TVPpRbnPs=,1,0,0,0,0,0,0,1,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3HQK1X-kEtatg8vkQe81exkR1GvAmcDDDGe4Tq-W1OYBdGRTjxIQH6acshznSvZnxCELXjy2V5K4m94U8pZTxhYmt29hpU94L5pQefhVJrHo=,"@guimaraes13PT É impressionante como a gente olha pro semblante desse famoso super herói: Capitão Cueca e pensa logo em safadeza e patifaria. Aliás, todos os candidatos PeTralhas passam essa verdade: de que são todos pilantras e não transmitem, nem de longe, a mínima confiança, nem na voz!",gAAAAABj7je3xdzNBYzhmcquezoexDtCc4uFN6DB8Nb3MMGNi9ZgNk0ZxUz9jAXVIo6kD6EXU5F8-PwAQ7BEHtgbXG4lDWrvH8TAaohW8bEEfYhsiWqELPpVMt-biOr0fSJPS6N40sy2-EYVA49QmwgL5lYiXvZFv6zzrxOgOi02Dw4p4gmLc_o=,1,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3To-rn5eixEsKpAfV4uck0uF3c-gf5H-jF4h6Yr3uvYtv7_s1KYVVBH4kB2FbyW_XxOwMeLhF6a3F2bd-3GiEFoyQJft27AGyHw9Jbllaw-w=,@depheliolopes So idiota p apoiar um bosta desse,gAAAAABj7je3aj9M62Rb6SSyMzjUSOty1xwI16sS61zqzMoQxIzaYbiokhDwuMWGn54CoL94URtNTlULv2_EyT7scr4h0oFqHOgjVPpUTC9m_2Z6jGLTNUIl5tfzf5n1PzgNuJWElC60CES5vmMClc0kWdSWq-ArbFLhjXUVfpw2NhK5jtKp7UI=,1,1,0,0,0,0,1,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3Hsz55u_thjsJBt2ZRXQGrLqLRaGAOyDid1_FN-msbAGNTt1gSMVP0EfJanYvLMMeEp-lHLCnnYTKN19-5BOxJp7kdkWPzLs3-hQFdbP8i0E=,@danimontpsol Hipócritas,gAAAAABj7je3IDY8kGxCUaq5LK1W-O6N-FBNqfaH7oN68EYjK_4h6HPQtVBPq9vO1HtfAnqVgnBxfl8IDpGayeTTiL7eVyaQfNRtgL4z9jL_jHFTsiTgHecPWL8z8NkKAD706sfzNv9X1-ek8iJuZkqCYuSMuLuRUd5pTk4_jhu2u6ncilkRCiI=,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3DLRQbvwRzjOCBliRfaZjUNtyM-CRkUg3q8OVO-xAwm5D9nWvNZ47nwoDSyXuXf4LU2Wsf0ZMu2XGmWrKt_AqwlqARvrPS0_WSzy879kI7B4=,"@CamargoDireita @leopoldomorgad1 Só se eu acreditasse em papai Noel!
Merece um belo de um processo,esse safado!",gAAAAABj7je3xXca2ONZOMGep_CEq2zUlIPgFJz5Fd-mFTi-_0RwJb8F4p_sv8oyhLVcziR-YnKDEeJT_Fq3CCHIDkNdpZgbxG852oZFdQD65M8JOT36DF5_U47jzpt3WtR0M0NwXKz3fRBd_ew-AhejiH6ZRVpYDYD4dGAyhhZ4P0whgTWnJRY=,0,0,0,0,0,0,1,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je32xmd4C0WZfS2QVSkI_nueuweb1cwyYx4taUzxan1Y8wQna_rp1zd-TFvZlcHE9t6hndR87O-WOaRbLmcfFYOy9m32EEbzAyiwQRRhp5Tpj8=,@EdianeMariaMTST Meu voto será seu! ❤️,gAAAAABj7je3SR0O3OzEWIh08QR7tODPXIapNT4-5hm8Ud1Eaj3kDCEjrXDWmoMLLuFU3UdQw38nWKWyTJu4BNYX6mk4iRg9DnoyntsKuz1MaVhrMJjgTeaSOnFWHFFZl-AfvJDSgq-Evjs2md9YXTylcF2YmsbYtbHd9DdB1aB5QdKVPoF4shQ=,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3ZVPyzs5_v2BoRi2SH89Ljgo5kE4X1zWBKA-Wf4lBVbZrsqNDuzHMIaJrtYDc-pzCoYorXTd8RL3941H9rjd51uDez3vG3cbFfR3ZIZ8fV6k=,"@matheuspggomes Bolsonaristas são estúpidos e burros por natureza. Lula será eleito. Bolsonazi vai pra cadeia pagar pelos crimes cometidos. E os bolsominios,  cambada estúpida e naturalmente burra, voltarão para os esgotos fedorentos de onde saíram. Vai um chororô só.",gAAAAABj7je3aRG__Pip3s4NLg7i2tuyyMEWkf10iwyFZU9IUqlCZMhkiU_4-44wejjUWDd8tFCTfVnxowQ5-Gtc3_CsD8CMJCh6fRpxJ4-_FAlE-ZK5yIBrEDLvCNmlOqQ2GC1g1opg-jpIYz88EE-31y037YvXOQ0rxyJoB0azFfEJVmyEjWs=,1,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3V9tJCsTcBdXDffM8e61XuGUY2uOMLN1qyJFBwuw9MDGA9WZVSJa1iyE3LU9aJEWU1JjB3U5uk6ZQ6QtbFiKDt_kzNQOMHeyE7WiKauUKpJc=,@DaianeMels Só dando tapa na cara das zinimiga,gAAAAABj7je3MMew2d2Wbp43_pfti43ZJoyW-5NFwGOpWPtWqJwgd5B-uodQxHK0TR2VLyLIxlEx74c3mU830LSBVBiwKQy47gOpKYhCB5ps0puo3iowHb0EPgeOuT0s3VGsgLcYJN5NsTGWSGK0XIySI0qYddTzVQ==,1,0,0,1,0,0,1,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3n93Vj83uEqE9egPtIgNo-35PknRuuUWhsd8GkzcS9-AGHMtZTox1ISMr9Tv2UtFp65jo8PDKsPg1ndsT2QNVJFmjGgwzXh_tOqtcrLuLG6o=,@guimaraes13PT Que bagulho escroto   dá pena de um ser tão desprezível,gAAAAABj7je3iwzZFgTllEadaz8_gNaMNME8SjP7ZNg_mt_pG52ixYJzLZIJMLuwClyk8ViY2hVGYDB0S0p5JXd2dsSMiezKeW7L27wEh3Mb2Iol2bMoEY6-CrAdBum_c30CkEZJdO1KnxjcFOLiB_HlQoyAwarQ-w==,1,1,0,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3_y5UWZ0-CDVSx8B_FPAdjoWfJ-2ITZECj72TsEYSjUGGc-8fQy2bzmW8WRr7x_DxOQwJJQ5ZcxH2pKdeoDpkUSNbxy_yQw8fERRWNMSXXGs=,@TandaraCaixeta E doping é pecado ????? Cara de pau oportunista ! Preconceituosa,gAAAAABj7je39baSmyO65rimtqUd-hbNm4plk9t0W0k2E6fz7mvCIvvUuv44mX197GnL5iSnc_ZS-vJiMzug-FJTSevqTR23i44-GolH6n1MmpEwrDbrfcJ7m5c9HOlHgkNxS9HlwVN_LsUfDYfM8aq0_9zygpA2xSV5exsr60Zn_3HCam5Rizc=,1,1,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3Pi-_u33k81SoQJdbK05N-SsSnKF1RBw0Hn5lg9IrBYn2iLvTDIqn4Mz_AEBwaE7w55zj_MHcXHdAsxdvPupwnJOP94zWcvc9KIjTz9OXI7M=,"@GMonteiroRJ Tchau, escória.",gAAAAABj7je3eKIIdiEqAqgLVeAOkc98wCHqBMoNmOHLczjSO5fx3HfuA3ztAjmr5AcFKdv649GgpSpLAumCN2LrdQDRY327guwf9_IEHxuar02Qpv-x3SXv1HUjb80454RgCM_1a7Gd4nv-Q99ju-p52sHmhT3KLA==,1,1,0,0,0,0,1,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3xhiREBClFdRsDuFyCCwYzXJIO4x_iHrhEj39DPHVI2pjx7J4rXaluewl57TNPXWhh63PrnfyG7rBUrKba-_mPG_bDY-uvniOXVpJNZq4Umw=,"@MonicaFPsol @PortalSapabonde @emicida Se acham senhorzinhos das pessoas, esses fascistas",gAAAAABj7je38rkxcw2am9duBEDfD71XBG3WjpC4HKaPndjEcHcCEDU-z4cY_vZa93wGbjtvsq554Nb1kHw1vJTpjLDxPMLa2lWl_vnigKW7vBKQKxx-18muw6GyJzbNU38U6prwfvpShleHmyGwxSbDB2jdxIWGg0r1FB1C-iiVuHbnkRIUIf0=,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3yjtt-Bu0s6P7GRe9JWzYqJ5Us2Kp4ornjC1QHQR5yk8wgy3yfO_PQNYfJEgVJKa4h1c5ZQQ6aIF9iKAbjMVQMeobYhBdE9Cwrlfr4WkDEyg=,"@orlandosilva 👏🏻👏🏻👏🏻💪🏻💪🏻💪🏻🇧🇷🇧🇷🇧🇷

Precisamos faxinar esses antros de comunistas, chega de distribuir dinheiro do pagador de impostos prá safado vermelho.",gAAAAABj7je3rxYchMM9GtiQsaI2PQPlZYVPzvdG4gLia1fuDhpiATG5agNuD-eRTMSMhgPdWp9Hiae6FVvx962BkvvsYGn1s5OrC7xrziF213TPTbuaraE9GwoxnyNsRqIRTEzWN5jKYcX0PHhNqee5QAIf487APQ==,1,1,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3nqn3PoU16uxKNQi20_ywmk5WN6lbJDQ_tIgKdkSx9HvtpqKbj_D_RQPIlyp8xkRJe7QtFU4YAWzkjpdDmOnu8Ff9EN6cLbRdv4tVhJuBtp4=,@EdianeMariaMTST VERGONHAAAAAAA SÃO VCS BOULOS E SUA QUADRILHA,gAAAAABj7je3sRYznlLhFv-vgLSKhRNTIGxWqzpobOoY16M0IhVqsgf6EG6nARwY23h4QXf6pSAvsrsGBFGcI1GLlwH7IthHm34YxlNVRkCXf9P05K2tAQt629JhOw-pI22voTqYN0e4YjkC-qgprOiX0HRPZNIUlOZZvyOcEc2M3gOq79wWttY=,1,1,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3iJQqjptEikYzRkyC3kz5eOrN8h1ufJzgZ5fsQwBS5PiBYMTC0Mh5HKvm0zLqize5z3O0gMtIJIHhx6VylLR0QzOysJiGMli4IQrEK4np3UM=,"@renatasouzario A misoginia, que está no DNA do sujeito, é o recurso para correr da resposta.
Como não tem como dar explicações, cria um fator de despiste.
No mínimo, é um frouxo.",gAAAAABj7je3wj0eKzvt06I8Qq2gkD9WHweeN4fW_FTPc9uUnsJoTzRsHseGQOTYrcdndAmlcvMILtzFHvi-NHWky0A71xGfWR7KchAqOSzOoALb05KpADANs8_FHraqfyIRa_Lwnb370RyXYJ3AiGuxBg-bscaXdw==,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3FaADnuBSGwKD7xcj0c-cK7safErt9jXffXfwjYUTMmseEqC7HzrfCrrWY5X3S6AVT2p9miKsnBlUEHIZ3ZE919MnennyMTfaS7XZ-W28tnk=,"@guimaraes13PT Ele vai mandar a PF buscar o dinheiro que está na cueca, seu safado!",gAAAAABj7je3ir0MKUmAl0eiMqKESB3KdRCg1Q9PKW_fvBDqgP1d0emKqkmT8H5AlWOGU6WwSey6hZkD_bu0zAe87DhaP5CuP2DClTE4lQsKPp7Icu_Q09Qa_2ZII0js1FyUrSOFCSDZMCqi59NGUzFU7vevz2kH17V60-Mc2O51vAB0zMk71Pc=,1,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3uf2wjFAFIU4Q_svSV8FeDRJ55pOxwt-UG-CvkG2qPu2b4USjWdWY6hswZEZ_p2zO2pkxYHyAEsS9wAM0voKNg9WdBJcbSJUA6ioRQgvLMjo=,@negrobelchior Pra cima!!,gAAAAABj7je3ZZRMR8y6RWA9IiRSIZxz0oRexBVHoAybUTkU5RbwJJqUAX03X9DBbwEXq57e8gQWt-wTBHABAMGzZBL-izCVFa-1XAwuqSdfSD59D1wjROXwXdqW7a1t3SMLw9UxAfIpO6Gky5ATjHmm0XIA4hSg9w==,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3ZMCXV8cwHfAW3wziEeQ2wost4PIIzfj19kUSqItNLpt2DMc-Xfn0KwlPXub_tgk6YYV9_ISHvwQMs4p5swoL6jpiCCmlY_mf8u9J0hkk-pc=,"@depmgualberto Se puder, ele tirou daquele lugar. Uma vagabunda, militante e asquerosa! Vergonha.
#DerreteGloboLixo",gAAAAABj7je3EHFNKJ2L-SQEV55Kwx5uFJOnRWUyRWYHkrrlYgN5oNFqoAv65pn-4EdsC-soUePIcYiaOKwVSTW9rxfKYFKaYnRqpQZ2T86AwYX8D9aKSdkSUh13Vh9KrA0NCxPXX1kL_ns3t4Ftjn6Jt47ExATUOg==,1,0,0,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3cjdvhwqa-02SD55Fks835AB2cLVpiKOxZgeYwcW_8V6haBHKBWrZF46znW3bk8zsKEcF8AzgRKcwKZJJV4YIN3PPHwtLvxUlIw9wML56SFs=,@TandaraCaixeta Calma que a Miss Doping tá falando,gAAAAABj7je3Za5p__LpOc-7CVI6kHc-0K93ZHX5jqJXafSaAoUJMX08jQt-XbsKBH6AbSJXepgIVGF2DF7Ea9GHZ48Rihd7BLZprjnj6jc6HiGXMTKh6PDIHRyYhXqeo-Pz-Pfqd1UDMsYdFW6mgQ2I1iM8OBPm4w==,1,1,0,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3tqcGxpifWDLQpnqvRdpDYseIfCpXyPP9mLPbLDS0a95n5v_nw4SFoqXvu0o1-_yf3s3B3AY2qdoQrqAaLP4K_7k7N3_4t_Ml24v-2zAr_7Q=,"@reportersalles @tabataamaralsp Mas ela é nojenta, hem!",gAAAAABj7je3-gMxsLH_UWv-kLbCvcnfAe5_y8Ru4DVGVNXRw71JjE0muehvgc3fcCcSsBJXFHd6yW7fHG8Rsfc-Uo-i_9BVnEUmCDqGYrDzD5I-VBJrRmmoAESeGPMhcf6NZgWeFpx3tNx397SO8kHlqvGA3zDVMA==,1,1,0,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3sEa1aDvMLobAbbp7WjneY8s1jx5MhF8ASLT_G_KQc__Hrk8N17cCT21lQimj_5ZOFNAj0eXSHqNLKPumy6ZieJQFS4rxO-Goy3vPR5hI_xE=,"pois bem @TandaraCaixeta vamos de fatos: sou filha de casal hetero, fui enfiada a goela abaixo a heterossexualidade tanto pela família quanto pela sociedade, sempre me martirizei por achar que eu estava sendo errada gostando de meninas, foram 20 anos pra eu começar a entender +",gAAAAABj7je3J6eN4LaEa1auy8--g6Hx2W6LLfFNBnRkrhMtjvwVnvKhPA90VXHIudcugWIkwYlhDQYb9ljiMnm-hFY_ytn6SYwCxfC_qksxHwv49CBufEwrEy1p79Lsni33oXPf_QtQnbQ9RhVYqaeRdp47PndIqg==,0,1,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3pnweojbDUHqBKsIeok5aWtGsSbqhkfx1Z0rUDAcUgJJLAlsumgyeRqTpbe8ckk-XyHVkI67_-bNh6p8WLd0raLUVG0jTr3NwBEDMfkuIvBw=,@TenNascimento Coitado Jair falando a vddd 🤦🏾‍♀️,gAAAAABj7je3aCmtBA7uwRwFZ0SMyy05w79xxL-H-jRj1fXvy8Q8ehdHfiY5ZcCGBmjP66xsAITkJChWNf4me6QPR0PkDsCYDAbL-QA9tx4uRIQR6kTsPuSuxCb6nIaMMypX3suvOO5hr69uswNzTCeS2_ovF8ZWjA==,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3_NK5ZJx76bIvTut3r6vyHD3ih4Ltg_FCy54cVYKxqGfWyrdsmeAPzmivV28NqmjTCtIsJgN3btDBcCE1ZK3_KTHasyD8v_JAvHU7SLGpf_8=,"@pastorhenriquev Essa boçal já falou que imigrante de paíse pobres eram escória.
Tem até esse outro video absurdo da TV dele mostrando sua cristandade.
https://t.co/oe99DnYPmE",gAAAAABj7je3J_ex0eQqpF6myjmwj36Z9HQvWqZnxl-HaQi0hHkPfVNHNJ1tkeKz0s6R4FRlx6AgwciqCAygKszOdaGDCXQIdIZPRJlzZLK3Wmw16y4tICo8dyYa8EFxPgs2_iEQFLu_mkPsRQ-OOkr00p-ISPSjqA==,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je316SGP5SWYTfh_xr_EKBLySyhVeNje0Ohgv97Kzu3gV7eWolkkdjmtNQN6QxGhtQ3vwPmpXr9a5EIKQ9eG403vT1LuHgdl7qqZZKpnn4t82g=,@danimontpsol Nunca prestou..safado,gAAAAABj7je3K2daTd2COIlNeyPWVRyKz4MpFxJ_KMArldD7N1OWHKaYj9lx04VrREOr6kLMRAvbs2Ei-Apun8vvkwfRJ0ngnmXu9IEw_TEYF3tOdt-6XouIodfvpRYSEPTmE7pBT6hYCN4mntZuEf-h9cW6GvJEaA==,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
