id,text,tweet_url,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista?
(1=sim, 0=não)","Comentário é machista?
(1=sim, 0=não)","Comentário é LGBTfóbico?
(1=sim, 0=não)","Comentário é capacitista?
(1=sim, 0=não)","Comentário é de intolerância religiosa?
(1=sim, 0=não)","Por ideologia política?
(1=sim, 0=não)","É contra outro político?
(1=sim, 0=não)",Contra quem?,"É para defender outro político?
(1=sim, 0=não)",Defender quem?,"É praticado por político?
(1=sim, 0=não)","Parece ser perfil fake?
(1=sim, 0=não)",filename
gAAAAABj7je3ywkuxfn01vhnq2XMUdpy7O2USew-inV5sHvDXeRlrGVqCctsP_J0gtwD2QhU0jwP_tkucicN_T5YphQmIdm8sdsw40G6mCUHjCRYS_7Ky2s=,@gabysantospdt @fuckinmadhatter Deve ser o pessoal do Bozo que manda propina dentro de pneus.,gAAAAABj7je3UoiZBMs8iInYiHfHFbT7TXcuYEgjdEhigdIFGm4oPt4Wl0QJ9I_hw0BEAAfPVLcgVOkWNjWAvSSmwzuIy0Lri5SiRj7gFDWl3llNrH6-ZRv21baFa4tfZUnvylLMVjEOn_t9EIkrZH4y8cKFeo5-yQ==,1,0,0,0,0,0,0,0,1,Bolsonaro,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3cFARmlNRmWTOPfRtqVCgupkQHrvEyZwb3oqrugsuwnW9zC4Hx8szVFE-O0te9qUFQoS5QglxmqQa1cmBPFGlh4LJdf8WaimqBNpZrdGl-do=,@gabysantospdt @Jujuca1987 a gaby tb é foda!!,gAAAAABj7je3JY1iHYbKBtoABLhdqKhnXdTRiBsW91iVQQgf_xyJNP8WoKG6pav7TrTMofQMCcZ2JKYGJQ0pwHJcSnUT_c5VQ_j2sW3OeOftMTpKUCB59LJfAl-ZJaLhg9bW9LM-GDgIC4teJOig8dINkQdVFYs_l-ozKij4QipNm2aB9QWxNTs=,0,1,0,0,0,0,0,0,0,-,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3W3B3Q9hjsk7UAT5TVpDq14BXUiz5W3MR4Ytdfa3neRJDwoxMluRf_hp2jOw7-6jwZPSvJr7Uy3oJa7Ie4CHyPA-OkQteHjj_oKOJv-zOPQc=,"@gabysantospdt @monicabolsasr Indentitarismo de goela ainda jogaram PSOL no esgoto que antes disso ja tava recebendo grana pra desatrelar o indentitarismo da ideia de desenvolvimento nascional só ver os militantes queimando bandeira do país, discurso pronto pra Direita",gAAAAABj7je3X9hJZ6MRHu5QROllnhRlIkOtPESVFD_K91yFKLgJQaKembLU0YHogt7ILG2nSA2EHTgl83H0ClLkSEmegA8gGtzpImesz5SQgI_znK4ZVH4Dhskm_sW5wAVAJr7Pp0OX9iWQzJsoi54Pddx6EbHRIZY4wsWVSfwNwaOm0TYJk_c=,1,,1,1,1,1,1,1,-,-,-,-,-,-,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3PZ3yEhorQBv_SJUWYSPKyrVUmHLLJLv09R7pNuFuSZt_93rf7qPxHGY29qz2sAlGQBMiklfJpzQYQcIKpH-IWLfxTcgUHysOf4cEjTyc1kw=,"@gabysantospdt @rafaaroeira Só podia ser cirista, igual a ciro vc tbem n vai ganhar. Aprende a pelo menos se maquiar direito.",gAAAAABj7je3y9vhS_ERFYDwA1BpIcwG4JmFtJDls494b_5skIKrKr3pkZZAdYkqR2WqZUZiHbSMrJKkVqFCv-BuKZHo0hS2bXE6LtomLAzWscpc3fdXPLCAzmla9fNaQ8rDx_gpv3xBJ826p2KnQOe9JY_LO7c0Cw==,1,1,0,1,0,0,0,0,1,Ciro Gomes,1,Lula,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3nyWXLfddfZWvNir9AYRj9xzt3Ao-W2mOvW7Oa4QxLD1VDeb6KW9jtSowbnsdEDmzb5FYKjnxsfjC8HnlXLRVSVLTUjT8O0NCo5ejTn33Mmg=,"@gabysantospdt @Sen_Cristovam Então ele tá igual ao Cyro, não ganha a presidência nem pra síndico kkkkk",gAAAAABj7je3Fsi7XWQCsQ-sQ14JjDph4l7xQCasobh02Y8MjW_IHRUuDjcvHphfJ1e1FIYNsw6gPGkn6KFVBDZrDSBhEZtpQgcLBdi4HHQb4PrFFD3hug4WOXZJ_dMWkBm0FiGa6bNAp45QlfQ8MhdULDkVJ8hVTMMPADuAknds2bQ54jCG7pE=,0,0,0,0,0,0,0,0,1,Ciro Gomes; Cristovam Buarque,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je33Lqwx9MUv6BH6_XfKdqy8UySKSzmOty-XVtWrzVhWUq1f2Pra1kubVxokZAEijc7NoSeuMKRiwoPeQMSOLC8140JiuKyTPoX3Sy-ZNpet-k=,@gabysantospdt CIRO CRESCE 🌹CIRO GOMES É  12,gAAAAABj7je3CvE9XmYfpH9o12NH-2IsFXdASgQGD_MnfbRL25GMp8356JswzRlQ5akyEVSZpXhBoyH5WcOvvS6Z9lEg7Zk9ruJCSwyZc9rZt7OW2v_rRiEHiYWO8_UzqBIvXBG6hXpx4-64uMEU1PC8cmZslRmCItMOarRN7iEC73xHXgNnToo=,0,0,0,0,0,0,0,0,0,-,1,Ciro Gomes,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3Iwruyk0GZOQImqpQ4QkR9KIDg5MOhAA08uk5JxqypmprkT5J9knHySbWy7EeMYvaXiLfHK5tbDps9b5WRQlZ0JFkr6VGbOj7KZ77HH6pF48=,"@gabysantospdt Ele tá com a mesma síndrome do Cyro pelo Lula, dor de cotovelo kkkk",gAAAAABj7je3rifZ8y6784nFGWatUBLO876XekL4kJ8IXwaFwUK8OoYp6NnRZEwCQiiOGJGPxE3JLDFeho50YYFY8Parvb6-F4VQIXtvs3dDZNqhJsZfJjxnP-ahWNobk2vh9pfbRdTELVg7K2eVAseEAfdaOifW_B0jCphoqnHdzeyb9Rwk1ec=,0,0,0,0,0,0,0,0,1,Ciro Gomes; Cristovam Buarque,0,- ,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3xQ1gQw1agv4S70FyLdkc8OWEt4-w0SJcLpQq7eH87bpqZOn9ST7Ujjoa2vxQO6P7bCwkyxUL21-igNJgAl_Ldgw9iPLnhrf7eye3zQF2aEs=,@gabysantospdt O cara não falou absolutamente nada!falou como se fosse errado a lava jato ter livrado a petrobras da corrupção e ainda vem com papinho de pulga atrás da Orelha…tenha Dó,gAAAAABj7je3owQIE17w1c3WZtxo52miRBVK_cfT7uJiKyJg28V7tFqiMvY6g5_8YDvCVHb2OX7Tse7rK2yya0I5ZCYDvhdeyDGgAKtuhlMLPqqQJM6nvJ3VDH6L_vJPDKTp1hbikPtwmvmmDECYTEM3nuDjCzrKhg==,0,0,0,0,0,0,0,0,1,Lula,0,-,-,-,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3B8FO6kjuY9W1RnD5mx6ylcVCrHYs7LAr23iHDDOh_lMoOsT9HfItplTgV5zHX8DkItOoxSI-xv_XCXIuLvuJlJaHtP6kKUCOuUsN5S6Zp9U=,"@gabysantospdt Pra cima deles, Gabi.",gAAAAABj7je3fJq90aID9kSx37ISIgRESOkmr4jqVG1g9iTiAwSdAB7ax2nWt2aCr9NwzKrxxwxQJSfGu2_CHyAkBvGcSI51WbRh_XSiVx1ces3mibWHXsToEJH8V-1ZFSJsXJ5BZamMPipYmJSfcsIaXfCJ1udD6w==,0,1,0,0,0,0,0,0,1,Lula,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3vAeLMbEBMXRUkgw6EgjD2ppjEcnhL5byBGvEdgKUopX5thuRH2sUCQ24Mmntsebhx-2T7C5qmFv2acrkqnG5RB-vG6pjnqpEJljSBvuc_vI=,@gabysantospdt puta merda hahahahhahaha,gAAAAABj7je32SHQN9z--jxxtcg-6drOj9qozL7qlJDEGcd9hpXlftI7DUIgZIn9tIMGnjk5cwKWPQQhg2MM7TgCA3ZHrnbWaJuVgsc-wKgEBght13oX4lpa5rtpl_m3MuH_vB9tJ98UsmJBcCchTuxowo7mgGONBg==,0,0,0,0,0,0,0,0,1,Lula,0,-,-,-,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3Xn1ETGVHP4oB94vcMo-f5Uhb9us2_NhByqG3s_SuMoxob9ddheuN-v7Rq33QFaOnIfguxplXv4kPtVPhErDFhWBtGsF_cri0OmnyuBWngPA=,"@Izalourenca @caebatista1 @luizadulci @LulaOficial em nome de todos os santos, Cleitinho não!",gAAAAABj7je33dxgaU_UUbgj3F2m4Ts5WMDfJiZeNtOsdZrUEFfZWaiFsGPT73Eyl357jDuqnCJjuaKoCLijLJFoPOZpEA8ddNzegTDW7T3LLdFAakKe9hUAhfpBqtFek5rUxGePQLkhsb5ULVCauhlPEjBSMspwag==,0,0,0,0,0,0,0,0,0,-,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3-RPpZQ16TBB4RW23RlzhIqmefP4MHfZwj7gTYXPRWr1BBepje8LrH4WIWf0K9cuExar7j7OoLWSb-ly2oZkyfF3UDMfrPAirPN316I1W3Z8=,"@Izalourenca @Lorene_Psol @RomeuZema, vai fazer outra coisa da vida, que ser gente cê não tá servindo",gAAAAABj7je3MBSv6gfmarfUQj7IZAMoz4nwfJVQJ_IypgNv4JPfYsayXaZxH-lmgfDFvs-ITW9Fgzwov1CCDyI3mrGSfElwE3gpGKA8KZ9g2zDfhCR6LmBMMH6IVIs3WjTPZ_T3q9fob0IkPoR4C4aEGwFGwX1mVFWYnjMBdy_zRPwIe7oI_eE=,0,0,0,0,0,0,0,0,1,Zema,1,Lorene Figueiredo,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3lzYU2MrxYzkgIaAmSmh7N9YiTQttrHeq-5b3yM1_tT3dQnoHDPEvSH6qAY-m4vIbVkM7nlPmUt9A8K-WAZAmYg7v1qXiIsQRvVyIEX9NjZ4=,"@Izalourenca @Lorene_Psol Acho que esses caras do ""Novo"" são um drone de macho burguês metrossexual. Em todos os estados eles são iguaizinhos. O mesmo babaquinha liberal conservador e canalha.",gAAAAABj7je3mBcuFMefuXqa7bl708x9yf-eKZ3Guaetxx9gozPrAVHLuwzkT25zjLN_nnL9Z3ONNFKd6_pXuum24qs6ANvTQkqM__stCY9U7awE7CYfyV1fKrd6yIj7GIgjRHV3qWHiZu2ad9sRXRdwPWqBZniMDBwxI7G6sb2l2TsvmAAjc6g=,1,0,0,0,0,0,0,1,1,Zema,1,Lorene Figueiredo,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3E13v0Q3He1ldIP-cVEW0LHklqGrZGQ37fbFWTm8ZsfhvIpr3Jt_hTawlbnnmUzu5zooLBn8anVrKkIsEEktq0Hooh8vG7ylk8T43kyi2gho=,"@Izalourenca @olucastiago IZA, não me tenta, sou ariano, o ciúmes é nível 5000 kkkk",gAAAAABj7je3AnolROhyBHjZ0Gs_rFtqnVSvQGeeGumfzxC-yjFxLE2NHfxTKv50WSZ8SZ2UcYZxbToPKGQ-yGryDEMQcsJhSTfLWnNU-2YdWjj4buwsDDeytQTzdmFZDC3aqeXmJrGQDUApS2zR-7KxHQH2VGfLgJgGKVRHx4XGcvBaBgBewHM=,0,1,0,0,0,0,0,0,0,-,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3y1NuxJIlDJS1AyJCjEbFZe72Sq5caT6UZP69Iqz-Mkg4-uYDBFq4EevUJ2bJAgR_EqE6ACjEVLbCIhbEdED9hwHFktdXk2yHXsCIIbHwRZI=,@Izalourenca @WaldenirXavier Zema não,gAAAAABj7je31p-Z5Trxt5H0p6iuLFe5JIKd5kBr0K26uEMVfwZUSZQQxsKOGX1UIttwcPdFXYen7sYwz4WsqR6HOpqZzuXFHlT9JreEZe57WHVr3lF4EVP1v7LdusdbbdWgzpalLhbClkMauXg22WGz9Lbg8yICZ3yJoFIFM2UEFIhRljNZ1eU=,0,0,0,0,0,0,0,0,1,Zema,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je34h2B-k99rePjYii2mtikq8N4GrFqwK21JIU4ZZLJINOxaqvtOauujWhGKDg3ZzPl8P2mXYmKIpJnEIu82MGrPZ7ZePY4OX7w4ksn0QO5dNs=,@Izalourenca Ahhahahhhha que doidona mane,gAAAAABj7je397pBhgsb0Vh4-8mCfmpn08D6FT3Califpgnl2dzWbOiNv5SQvStYcQzWyTKsGJNTK78pkxodCuBjJ5YghgyIg6u8ZqBLnUNhQZAhnuLLGjHn7XX9vu1-fp5-yvo1J0iuBUTkSqVQ71n7PjpvTWO6ngDvL3ajUJiivNHb9AFJxWg=,1,1,0,0,0,1,0,0,0,-,1,Gabriel Monteiro,-,-,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3M1lB0LKyfFR5idVes5hs_58cS4RsZnJknakthdT4_1_LrA9H2O4_M4CD6-8jSe-ZcK1IZZ_WzSTxaR01m47HMx4Yrat1ekFU711BkvB9v5Y=,"@Izalourenca Aqui é a terra onde mulher gosta de estuprador, preto gosta de chicote, pobre apaixona com rico e por aí vai..",gAAAAABj7je3bXBdYbauGRn92GWbAujhFaJt3oo9TOtBgcd3SkRTs3krWRAK46hWGXrKCtOsbZgQw0nbeZ4KxR15htoxrm0pHiXCcYR_ZPxhDKjKmmt0SXm1RFe3Nji82Mg9beLt1-45-fFu6zOcpCWSLDbjx2BHZC5b8nksnf7pd--sqNQSzXU=,1,0,1,1,0,0,0,0,1,Bolsonaro,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3ZcQDavg91vTyS-0tVlAOWqskYB-2Yo2FgS0q80ll5vRult1nYyFeVV6lnf7ssks6kmQ9rDSvYSzTmDdIVC-ZzF8vA7owa36UCDaLOg_MqEs=,"@Izalourenca aquilo não foi pq ela ela lavava a calçada mesmo! aquilo foi um absurdo de violência gratuita pra cima de uma mulher, o cara estava desequilibrado!",gAAAAABj7je3v9insi-8pnBoZHkztCrqXFN-WbLIvxvgbBn7IjXrWdLlEuhieUS4UrRN-BpkyWe6Uke3kI0iZ5nF3k5HG3OafcTVn-PGEVntTfsPypOrm59heVaOVNbEhRXco04NqQkVV85uwLtVkWPfkYOQk6kDSQ==,0,0,0,0,0,0,0,0,0,-,0,-,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je34wPrV94b8zcQqdOTT6ko6lcntDMLfywTJ53O-5XjnkbVAtG4Zjpj1usmSI0tdy7sFdn4GyDCtObQpir2Sbki7W1JKi_L9z0MNAxLDjdu3TA=,@Izalourenca BH é um reduto bozoloide… tá foda,gAAAAABj7je3lzGJEubAQKGSv6E_04gIW5lftpq--ACflTYwRN6dvrOsuo9wEWad21_owOi6rEn9yr-yvphCRbeEXFtufedRFP_KOfSLI56O3j584L-36fiGKiSIi-o-Zu_KdPASejdwTtNgu4jC9M8v2H5da5-AXjRTGB02H03PvN9er-kMVpE=,1,0,0,0,0,1,0,0,1,Bolsonaro,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3LaHeKNQy53PVsNwi0Kwc-9pVJ3tkXBr1zhwFqotpS3JR5qUNHJhUgg_SnGffOCoKfYoah4Bz7XSxFkC11nWoMu1pfAUSNks5ggVKIaw3Q1M=,"@Izalourenca Boa, velhota. Mame mais bandidos.",gAAAAABj7je3LBJlVJydOh5hT1l9qjKJ2Vv3Dz1NbLHTNDp6H8Qjm8mBriLCjIdu0pYjJBLfr92AYwMB-D88N96IifPGxW3nn0tVI8iEHA8jq0kLpSzOjohhBJ-NtUDS5SXggKcqPJazWWe2_5MVqJKWAvosIjy1Gq6c5ZPx9ln3GNGuW-wPs3w=,1,1,1,1,0,0,0,0,1,Lula,0,-,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je30soJo0On05JIqenIPRjfvtqJqhbSdEvwowdtUQ49X8y3dMRzL8HPGXpWSzxIARWn7xFrptDDGesgsg8V4SR3N2PKxuPl1bykAOl7evlqqiI=,@Izalourenca Covardes! Não vão nos intimidar! Vamos com coragem 👊🏽,gAAAAABj7je3XfLtONi972fXoGfPb9v_EBuq-_qs-kNU3qDQnIstnQa_DTEmcgsry8ju4-OnOcoozuu5uMK9mhA8YS1m2sx2mJLqnUOfm6e6IsViAeDmIm0IJCLYB6Mf366NcJ_PbrR40rL--96Z4xF7q5alOipQ4A==,1,0,0,0,0,0,0,0,1,Bolsonaro,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3vWlcEwo-00T9ju58irErayP5SmIS4RMranp482Bojhd_jQlAVJ7Zz0_STw7VDISOYIXY-QBtqLzLQQrgWcp2VqkOlX54-h1ihtSn1w_7DaY=,@Izalourenca É  um seboso.,gAAAAABj7je35YYuy7qXOF5IUBxXp8QtbfcDYKPJMvX-e5-_1ubx2d50nP15LybdeEmcCvnzcjmvBmU6-ZKYe_Q7-x10TXje9vNnKV9zbVzx5_cdcu_N0dASNSwA72b3CZl1JVxEW4pe2JrLakGQeds6xb1MtV9WzHU73hXHxMuTGzjhJnYZk2E=,1,0,0,0,0,0,0,0,1,Zema,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3c3FPDRnwXjEqwwoLrU3O6ALmycYcQPyYuCP3PE_HbXkwz1vxw20zPuhv1WVD-Kk62Lz2lmpQrNBFssOQo170ISgUzqfBzmcwwKO777-BoiM=,@Izalourenca E ainda trata a coisa de uma forma egocêntrica e identitaria que só reforça a lógica do capitalismo.,gAAAAABj7je3RC_x3ScQTa_6cWFv1vk2hCbyarbfMpOMsqZIg4gjZyqrThHs_bTSpKYHDioJsVODxNm7qW6IfK5Arf1dfP4BAaMKZ4LX34wXTyIDLJH0-n2Jxk9Y0rcXR4BAPGDRqoVycg_QHZgODQRHgBqq1LBhHA==,1,0,0,1,0,0,0,1,0,-,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je36qWVPb_asGqvS-uGJQ-_yl5DKIl6ab83mG71Uyjh3v-WULX9yU2tVybqI4AvAWG9tco_Y5XKB0WUrmuC1FTBFgSuj0HIiA3fqBWjqKjEqJg=,"@Izalourenca Ele só estava a fim de agredir uma mulher. Isso só demonstra o quanto homens odeiam mulheres em nossa sociedade, e o quanto agressão a mulheres por parte de homens é normalizado. Duvido que se fosse um homem lavando a calçada ele iria agredir desta forma.",gAAAAABj7je3DZkacbSP4DUcjNPvaIbGDnFHyxwciEfXMHk1S1d3jVgXpWii6PRJzuosh16_7ceIrM8c_gSXJ9fXSaXdnSi2NhgTdkregitq1NhHSvdgvZ05MqIc93MkANP9qgxeq6dnRdHOU4Drn_WqGEOnz4ua8H8d3SL8Br6b38qj2DmMzZ4=,0,0,0,0,0,0,0,0,0,-,0,-,-,-,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3mvg1L6MrODQr_2CQHCZps0Cx-gFteQtOVQoTx-CwmS1z03DYugHiDOMp3Xy_UNFdqkrKtFUbDexglZX44pMBvgCkOUq39R67kVFBeG4dtOc=,@Izalourenca Essa gente é doente!,gAAAAABj7je37ZHZBS87OIsmPaG9h1t9-PweqnOQfj0OVDJ8OsJEgNF5T8LQ8VJwlPJwOAMR_rKUci9hmzusrmBRgBqsawI_30ldCvhXE6dbuOtb7Rn4DNQiatYlqUnyUreB7jB4HVSZTfuTQCzO9NrYlf8862glAOWuZAwzyab72m55hvrpp-A=,1,0,0,0,0,1,0,0,1,Bolsonaro,0,-,1,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3gdcs7J1UStJUspvHgdxs3rPiOh1wNZcFhTfnuLmEA_X1DtFtE8_rrEtgUiUjUlsGMErj4SpZdsxkobpdYmriemU0nX4QfvwM8HLTRjiEJSs=,"@Izalourenca Kkkkk psol e merda da no mesmo, não sabia não??",gAAAAABj7je3b-CyD8CeA1T_LE51YWo1WTaUzZrVLiQ4Qmv-g47RBwZk4DWecCD2fjDZrh7dK1OdGtTFPsUuLqVvy2yfLmS1lqlbluy445mRPgn5EAQs8LprOMvn8A8JsQ09X4veulzXQ925_E3Vm7Sw1NAfwFCURg==,1,1,0,0,0,0,0,1,0,-,1,Zema,-,-,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3ma5lNTjBNTv4bdszhWXU3RQGjhMcBMwT9FvQT_xaW74q9aNRhm5Wyxd2BCOrBbJQUrbrCPcemEQZ4laeThdOlartvwr6GWM3T66kHFXT8ew=,"@Izalourenca Não conheço o filme, vou procurar para assistir.",gAAAAABj7je3SmbjlLOh6TShQysLE4feflFkOBxZ1PntTrcPmaLSVpJjjnDfyNrMOCLxNKoAa97avd9MgKsng9qGO2LKHc_xQt_9r9C850_yf9f7UZ_Q6inPR2xGiqTXIEploJfCMCA8ZaJGhd63oowM07U8rrh90g==,0,0,0,0,0,0,0,0,0,-,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3KZd_TFSlVydy6h7PSF0wtzgzdcoD-Y1508aCYMoolboh9JIDmJwirGkI-Tf24BDLHBmJvImqAsYhk_62aBS9rf2nwuxTqonEPN8huCAZXO8=,@Izalourenca o pestana falando pra deixar o telefone do pimentel com o zema 🗣🗣🗣,gAAAAABj7je3QZ0qvdVIfO4KTW5y9IKdfoyyIyLJQHcBS1aQiQOU3_F4PWyAlvFdAHYmQfk1TajZBT_3tW1qgujYG558Rv07rWX3oZHJ-8vwRsvP8wfldRUyFYhe63YH5UJGMalRfCQ2ijurlb4fIXg0sMzOMB9wSQ==,0,0,0,0,0,0,0,0,1,Zema,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3euYzrj9N3iroh5rw5Si0QtgbDlLqEjp8E-m356SeALfBEhyjybmGPaI1ZSqaGuURFDFnEuBuQsrL-K_QveP_Df7sCg0uC_4Ze5LELhAvqok=,"@Izalourenca Psol??

Kkkkkkkkkkkkkkkkkk

Toma vergonha na sua cara",gAAAAABj7je3zyPCt8vtCOfRAJ9TaKBiKAy-FHaO23_h_H3zMwkrAmR00gTKmR48bp7diga4sdjkTgYT7g_Ay5T9xFLAGVwMloFJSn4dpbclOaE2rla2cYpdPlcufwJjzkM-sj3_gSkOF_xCZzQNBXp-g7D1QYC32Q==,1,1,1,1,0,0,0,1,0,-,1,Zema,-,-,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3yicw8dEQ-YVPDJ23dJL8uFP1Z4GZtEQoj5YxVFyxIGE6pmnXjegMLRNHMBdlQDQ70vihNCRpIbEvhV1uzmQngQ4Hx9uwfPoLWuVlVztk0ik=,@Izalourenca Quero ver esse escroto ir reclamar da rega nos campos de golfe,gAAAAABj7je3kaemnApNLt6DYlM94ZiimO9v39JRJ7hiMsZmNzpdMzyMgwliyWrVQOwrsWxkaoqXBQV25aNt3SJ2jI8LZgjLXstqK8ldX4nYyLnkyjTu8S2R8rnxV8PjkvQV_pntd07zccPft792n-GzNtexelUUnA==,1,0,0,0,0,0,0,0,0,-,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3lTw27WDr18WkP6fB-w8UZ8iJ4Xz_O1Y6kPlkYLfKgKTM0G_TV-3OTIlL_YFztQWmRKrwg8D5KPTZkWW1lKvwOIK8DlbozfAJ92Uxx9WcnIk=,@Izalourenca React de fake news e no final o Ratinho saiu lulista!,gAAAAABj7je3stdZH5V9FgUk9f3137p4XvHNcp8nPHYmmsOCrQcohnhTCV55mBleyDg5MK8o-HR53uxs0Dr7Zf6ePCN1CUttaEdq29ISpCLVERHTSG6sw1-vt_pzjelYS6oZZ9G-ETCS_TpEURJ1-qMzug3YeTshOA==,0,0,0,0,0,0,0,0,0,-,1,Lula,-,-,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je372kcg4L-J5X7koFgKTsijpEVSU6yWkITpXunjr17HyMJrW3qL40XNcDLrH_7XbzxyDXaQ8NHz9fYjiUllfSt0MTzODzfpCMTD2KaqaUtrA4=,"@Izalourenca Se fosse eu já tinha tratorado era tudo...
Essa molecada maconheira do ESG é chata pra baralho...",gAAAAABj7je3-Jnfxsj6O2phmsgIw3IFBc05ttWAf8Jx4EYjHFsEAOW-0gavZ2GA_KS6aoT6KRPAYqS8VFcvuIP0QHaSg2FeRtqUjpwMqQX8pRs75kNYH6D2sSwtjdGnTjjWFm_EKAvg6pNzRDGX2Vy4HfMZSlmjTEWgVotBTTphm3df7dXQ1m4=,1,1,0,0,0,0,0,1,0,-,0,Zema,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3kIi-c_SfJ48OdyUISXoY5G1pN_TFUKlIjcynvhHWqqGELeSHTVzdw3WTrxdm7CWfxbd3MUKWcN7sbUO2spxP1Q4AA3xg1skoyhvh-mpP7xs=,"@Izalourenca Só faltam vocês dizerem que o animal (digo o homem, não o 🐶) é bolsonarista porque a moda agora é tentar ligar tudo que envolve violência ao Bolsonaro. Vai ver o idiota não é nada do que falam mas o que vale é a lacração. Ê mundinho que tá chato cê besta!!",gAAAAABj7je3rwJj9R95JrCIUTO3NXgBvEi_pgNw5kpNQ7QFM5V3dtg3gtV5CmHZyMVGKc9Ey2WMz05uFCPthXXVzwJ-EqwqPkvgWJnBOMGo7of8jzpE5U27hCHpz9p2YI4M-fIG6Hkpntjj3kK67KkGLaiz2mfcLQ==,1,1,0,0,0,0,0,1,0,-,1,Bolsonaro,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3ai86ohapwxHZFTQHgxR0Oxr356yJyACkTEwQGM7HQaCURX_MxW5MjHZ0M_7nG5UagtHlVc7YdwsP0mT5KYQhPGRFsrOLgq879wfHflgjBr8=,@Izalourenca Tmj ♥️🌻,gAAAAABj7je3AwGgh1bJ-hVGcxQ1HyFWt8Bl1pOpKiUFX1dfmK7lJLFGS1gnyTwgNGBYjcaf6IT1xmq5IjiRzWLzV7kVGvxH2TaHXl8IkwcceXzY-6Eds_YuZEJ_XrYyNwMsxEpUFTb1gdaikrmSQzZ33sxgsJFurK0KK66sbJr44UKbgVbbLT8=,0,1,0,0,0,0,0,0,0,-,0,-,1,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3EvIDOE6XdKUmEOnssNy0905HGjhZsvZySzQi-W3XWSKG3B1hzyuS4_H8PJeOASuBW3q_GWqfsvYdJAHemE2YMp5DbYwRaPlIIBCgroutbTQ=,@Izalourenca Um bosta,gAAAAABj7je3BPL6EjZ2LatAIEoHjNScrsClY0ARUiDEGGmVpfMqU7uTFZcarI8KV6cxvKf9hTbUx1aaHA8Ud-JjqQMgWtUZib3kAMWd2UIkGeqJx4897GXkprTYN0hWtJH2-J_uFphi1TTBimcIVdLDjuOhTAoedQ==,1,0,0,0,0,0,0,0,1,Zema,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
